outer_repeat,outer_fold,model,C,l1_ratio,mean_inner_log_loss,se_inner_log_loss,mean_n_selected
8,4,lasso,0.2,,0.5790149071867206,0.021173971963328462,5.2
8,4,lasso,0.05,,0.6032536573184792,0.007032650382484771,0.0
8,4,lasso,0.1,,0.6056791268701941,0.010257205934446135,1.0
8,4,lasso,0.02,,0.6144901158067135,0.00816105664555416,0.0
8,4,lasso,0.001,,0.617139545090487,0.0065787442690112465,0.0
8,4,lasso,0.002,,0.6171404111046277,0.006578327443784324,0.0
8,4,lasso,0.005,,0.6171514507907474,0.006578646544355341,0.0
8,4,lasso,0.01,,0.6171713418756062,0.0065750652752296175,0.0
8,5,ridge,0.1,,0.5543197857908888,0.0165117433828413,10.0
8,5,ridge,0.05,,0.5560380452554732,0.014036877298609947,10.0
8,5,ridge,0.2,,0.5595522842977773,0.0193525527396539,10.0
8,5,ridge,0.02,,0.5667076415569303,0.010986649073958528,10.0
8,5,ridge,0.5,,0.5735094724201335,0.024307406265703227,10.0
8,5,ridge,0.01,,0.5771705371771557,0.009293021636129346,10.0
8,5,ridge,1.0,,0.5846975783633866,0.028225374217810344,10.0
8,5,ridge,0.005,,0.5864669399240607,0.008328521585132578,10.0
8,5,ridge,2.0,,0.5934992892478365,0.03138707869647832,10.0
8,5,ridge,0.002,,0.5947642681364009,0.007821825288029377,10.0
8,5,ridge,0.001,,0.5982518885377809,0.00770936558576634,10.0
8,5,ridge,5.0,,0.6007246084200628,0.03406302634479203,10.0
8,5,ridge,10.0,,0.6036537349472948,0.03518418066054952,10.0
8,5,elastic_net,0.2,0.2,0.5625116096308773,0.02101743989502406,9.2
8,5,elastic_net,0.1,0.2,0.5639815982012439,0.01622912664478865,8.8
8,5,elastic_net,0.2,0.5,0.5683617177068121,0.019792231537407567,8.0
8,5,elastic_net,0.5,0.8,0.5732463218197402,0.026909174803180207,8.2
8,5,elastic_net,0.5,1.0,0.5738366876057129,0.0267187959574435,8.0
8,5,elastic_net,0.5,0.2,0.5739398351291064,0.02551894748550293,9.6
8,5,elastic_net,0.5,0.5,0.5740634947370562,0.026712970756974156,8.6
8,5,elastic_net,0.05,0.2,0.5772988208652597,0.01228909674445842,7.2
8,5,elastic_net,0.2,0.8,0.5780447804231352,0.018069904462100748,7.2
8,5,elastic_net,0.1,0.5,0.5807078014975534,0.014352657248090896,5.8
8,5,elastic_net,0.2,1.0,0.582627557157137,0.017655858970300257,5.6
8,5,elastic_net,1.0,0.5,0.5833606824372336,0.029260807359980875,9.8
8,5,elastic_net,1.0,1.0,0.5834233730378507,0.030739943054674215,8.2
8,5,elastic_net,1.0,0.8,0.5838976057898494,0.030633063906968773,8.8
8,5,elastic_net,1.0,0.2,0.5839634884801461,0.028536627954699738,10.0
8,5,elastic_net,0.1,0.8,0.5843980456492768,0.012024769643761098,3.0
8,5,elastic_net,0.1,1.0,0.5890269915477224,0.00983518387554637,2.2
8,5,elastic_net,2.0,1.0,0.5906902733887469,0.03212888153529914,9.8
8,5,elastic_net,2.0,0.8,0.5910652451394904,0.0319035963188583,10.0
8,5,elastic_net,2.0,0.5,0.5919319464682589,0.03169424227428894,10.0
8,5,elastic_net,0.05,0.5,0.5920964350731509,0.00898416695571963,2.6
8,5,elastic_net,2.0,0.2,0.5928100885852803,0.03150317037576889,10.0
8,5,elastic_net,0.02,0.2,0.5962275830381947,0.008249019643247342,2.6
8,5,elastic_net,5.0,1.0,0.5989600263104875,0.03420998401468332,10.0
8,5,elastic_net,5.0,0.8,0.5993050240154998,0.03418296004041824,10.0
8,5,elastic_net,5.0,0.5,0.599809550079226,0.034135767221608264,10.0
8,5,elastic_net,5.0,0.2,0.6002977172131747,0.03408414907586907,10.0
8,5,elastic_net,0.05,0.8,0.6024475277060715,0.0073510683015484656,0.2
8,5,elastic_net,10.0,1.0,0.602658347927925,0.035226574465499066,10.0
8,5,elastic_net,0.05,1.0,0.6028398294159205,0.007284161673136684,0.0
8,5,elastic_net,10.0,0.8,0.602844715956375,0.035214028285735055,10.0
8,5,elastic_net,10.0,0.5,0.6031165576626117,0.03519055601086025,10.0
8,5,elastic_net,10.0,0.2,0.6033849014173075,0.03516801560688165,10.0
8,5,elastic_net,0.01,0.2,0.6043828211414686,0.006296405896710251,0.0
8,5,elastic_net,0.02,0.5,0.605740411107728,0.005731002852905816,0.0
8,5,elastic_net,0.02,1.0,0.6135038591645448,0.005410293345228888,0.0
8,5,elastic_net,0.02,0.8,0.6142207644135105,0.005013962131549161,0.0
8,5,elastic_net,0.01,1.0,0.6146064626546708,0.004576993805530083,0.0
8,5,elastic_net,0.005,0.2,0.6170664283971586,0.00498860967170412,0.0
8,5,elastic_net,0.01,0.5,0.6224561882445085,0.00644727066816941,0.0
8,5,elastic_net,0.005,1.0,0.6232075241380938,0.004137871341325413,0.0
8,5,elastic_net,0.002,1.0,0.6232086194200923,0.004138109647355766,0.0
8,5,elastic_net,0.001,1.0,0.6232091194357862,0.004138324420692099,0.0
8,5,elastic_net,0.01,0.8,0.6239313365002543,0.005142255708870732,0.0
8,5,elastic_net,0.005,0.5,0.6248242320143722,0.005185313236461236,0.0
8,5,elastic_net,0.002,0.2,0.6273700247549818,0.005380721659797436,0.0
8,5,elastic_net,0.005,0.8,0.6358275083999907,0.004565845067398565,0.0
8,5,elastic_net,0.002,0.8,0.636439197482756,0.004559416833590899,0.0
8,5,elastic_net,0.001,0.8,0.6374502054132898,0.0045541292305641004,0.0
8,5,elastic_net,0.002,0.5,0.6379417081821259,0.00454785545815363,0.0
8,5,elastic_net,0.001,0.5,0.6403070598438674,0.004512290177752795,0.0
8,5,elastic_net,0.001,0.2,0.6429236516526347,0.004444511089884458,0.0
8,5,lasso,0.5,,0.5738366876057129,0.0267187959574435,8.0
8,5,lasso,0.2,,0.582627557157137,0.017655858970300257,5.6
8,5,lasso,1.0,,0.5834233730378507,0.030739943054674215,8.2
8,5,lasso,0.1,,0.5890269915477224,0.00983518387554637,2.2
8,5,lasso,2.0,,0.5906902733887469,0.03212888153529914,9.8
8,5,lasso,5.0,,0.5989600263104875,0.03420998401468332,10.0
8,5,lasso,10.0,,0.602658347927925,0.035226574465499066,10.0
8,5,lasso,0.05,,0.6028398294159205,0.007284161673136684,0.0
8,5,lasso,0.02,,0.6135038591645448,0.005410293345228888,0.0
8,5,lasso,0.01,,0.6146064626546708,0.004576993805530083,0.0
8,5,lasso,0.005,,0.6232075241380938,0.004137871341325413,0.0
8,5,lasso,0.002,,0.6232086194200923,0.004138109647355766,0.0
8,5,lasso,0.001,,0.6232091194357862,0.004138324420692099,0.0
9,1,ridge,0.2,,0.5580087524468411,0.03177822320549191,10.0
9,1,ridge,0.1,,0.5580951739574078,0.024001309145254286,10.0
9,1,ridge,0.05,,0.5640147482076682,0.016822021443127923,10.0
9,1,ridge,0.5,,0.5661069687001664,0.042197275289823484,10.0
9,1,ridge,1.0,,0.5751053812389177,0.04944299247443337,10.0
9,1,ridge,0.02,,0.5759884715612218,0.008778194487449003,10.0
9,1,ridge,2.0,,0.5837581490683563,0.05562671903599384,10.0
9,1,ridge,0.01,,0.584119010365,0.004856631292097216,10.0
9,1,ridge,0.005,,0.5898904616290318,0.003937772699510105,10.0
9,1,ridge,5.0,,0.5924329794231676,0.06169463194107677,10.0
9,1,ridge,0.002,,0.5942220325111323,0.004941953887642508,10.0
9,1,ridge,0.001,,0.5958596667459685,0.005564283030327755,10.0
9,1,ridge,10.0,,0.5964811657118358,0.06460862837441447,10.0
9,1,elastic_net,0.2,0.2,0.5643639576307296,0.026821656984347242,9.0
9,1,elastic_net,0.5,0.2,0.5670074703541846,0.039737766557909504,9.8
9,1,elastic_net,0.5,0.5,0.5698654827809336,0.03603079609838081,8.8
9,1,elastic_net,0.5,0.8,0.5744865151639271,0.032890032105200535,8.4
9,1,elastic_net,1.0,0.2,0.5750098303606489,0.04805203568516345,9.8
9,1,elastic_net,1.0,0.5,0.5755425556078875,0.04598948444344029,9.2
9,1,elastic_net,0.1,0.2,0.5759585406496861,0.01681237507979345,8.8
9,1,elastic_net,1.0,0.8,0.5765764895533783,0.04391972532343366,8.8
9,1,elastic_net,1.0,1.0,0.5773994956178553,0.04248807047550003,8.8
9,1,elastic_net,0.5,1.0,0.5788301693754196,0.030967536213868496,8.4
9,1,elastic_net,0.2,0.5,0.5813477547069485,0.021112821104243836,8.6
9,1,elastic_net,2.0,0.2,0.5836641437638858,0.054956818544708116,10.0
9,1,elastic_net,2.0,0.5,0.5837319962706239,0.054019067390602755,10.0
9,1,elastic_net,2.0,0.8,0.5840686201556734,0.05310875904172436,9.2
9,1,elastic_net,2.0,1.0,0.5844118512979757,0.052504335927765024,9.2
9,1,elastic_net,5.0,0.2,0.5924217963303839,0.061503495645768486,10.0
9,1,elastic_net,5.0,0.5,0.5926660393641372,0.06134076057803602,10.0
9,1,elastic_net,5.0,0.8,0.5929653403241538,0.06121474738129921,10.0
9,1,elastic_net,5.0,1.0,0.5932025917977157,0.06115578994036859,10.0
9,1,elastic_net,10.0,0.2,0.5964733415450635,0.06450296569407116,10.0
9,1,elastic_net,10.0,0.5,0.5966905504897972,0.06450812833808921,10.0
9,1,elastic_net,10.0,0.8,0.5969308434321856,0.0645299265043065,10.0
9,1,elastic_net,10.0,1.0,0.5971043486781441,0.06455467342148641,10.0
9,1,elastic_net,0.05,0.8,0.5974020677368466,0.005829754003699769,0.0
9,1,elastic_net,0.05,1.0,0.598429344290418,0.006740190294017421,0.0
9,1,elastic_net,0.05,0.2,0.600109849117832,0.008637826586700894,7.4
9,1,elastic_net,0.01,0.2,0.601874414667994,0.008599761174649723,0.0
9,1,elastic_net,0.02,0.5,0.6027731633078461,0.008171519250495779,0.0
9,1,elastic_net,0.02,0.2,0.6035925708681894,0.004342432629153797,1.2
9,1,elastic_net,0.2,0.8,0.6057759937432491,0.01886832174975932,7.6
9,1,elastic_net,0.01,1.0,0.6074704441885608,0.005658775766770712,0.0
9,1,elastic_net,0.02,1.0,0.6074842042030998,0.005656445873054186,0.0
9,1,elastic_net,0.05,0.5,0.609739614200374,0.004116321732941378,1.0
9,1,elastic_net,0.02,0.8,0.6097432876712882,0.006324267710593066,0.0
9,1,elastic_net,0.005,1.0,0.6116957224595598,0.005717579349510494,0.0
9,1,elastic_net,0.002,1.0,0.611708572083356,0.005715348508493404,0.0
9,1,elastic_net,0.001,1.0,0.6117090791374258,0.005715000748911219,0.0
9,1,elastic_net,0.005,0.2,0.6124177465885836,0.006785855757632447,0.0
9,1,elastic_net,0.1,0.5,0.6135379087634607,0.012329396654434147,6.2
9,1,elastic_net,0.1,1.0,0.615767366778871,0.00524914563208557,1.0
9,1,elastic_net,0.01,0.8,0.6184313129696754,0.006403340818922236,0.0
9,1,elastic_net,0.01,0.5,0.6187824090043683,0.006424091568488628,0.0
9,1,elastic_net,0.005,0.5,0.6193537316830022,0.006460890845020895,0.0
9,1,elastic_net,0.2,1.0,0.6198797720453747,0.017225029764407537,6.4
9,1,elastic_net,0.002,0.2,0.6226868735855995,0.0066389531488979065,0.0
9,1,elastic_net,0.1,0.8,0.6231768678209524,0.007800247458311979,2.8
9,1,elastic_net,0.005,0.8,0.6247953186933177,0.005414132941835314,0.0
9,1,elastic_net,0.002,0.8,0.6255840510265943,0.005409066310773008,0.0
9,1,elastic_net,0.001,0.8,0.6268751810919438,0.005380904803147634,0.0
9,1,elastic_net,0.002,0.5,0.6274978815920503,0.005370244456652097,0.0
9,1,elastic_net,0.001,0.5,0.6305103676751205,0.00528828812778302,0.0
9,1,elastic_net,0.001,0.2,0.6338108691606876,0.005183240866521888,0.0
9,1,lasso,1.0,,0.5773994956178553,0.04248807047550003,8.8
9,1,lasso,0.5,,0.5788301693754196,0.030967536213868496,8.4
9,1,lasso,2.0,,0.5844118512979757,0.052504335927765024,9.2
9,1,lasso,5.0,,0.5932025917977157,0.06115578994036859,10.0
9,1,lasso,10.0,,0.5971043486781441,0.06455467342148641,10.0
9,1,lasso,0.05,,0.598429344290418,0.006740190294017421,0.0
9,1,lasso,0.01,,0.6074704441885608,0.005658775766770712,0.0
9,1,lasso,0.02,,0.6074842042030998,0.005656445873054186,0.0
9,1,lasso,0.005,,0.6116957224595598,0.005717579349510494,0.0
9,1,lasso,0.002,,0.611708572083356,0.005715348508493404,0.0
9,1,lasso,0.001,,0.6117090791374258,0.005715000748911219,0.0
9,1,lasso,0.1,,0.615767366778871,0.00524914563208557,1.0
9,1,lasso,0.2,,0.6198797720453747,0.017225029764407537,6.4
9,2,ridge,0.1,,0.5557297041660206,0.025290527881389416,10.0
9,2,ridge,0.05,,0.5560326777463809,0.018443099247083997,10.0
9,2,ridge,0.2,,0.5617586921290776,0.03234937199072364,10.0
9,2,ridge,0.02,,0.5650197317563448,0.0115430618664675,10.0
9,2,ridge,0.01,,0.5743734524451676,0.00861426170368826,10.0
9,2,ridge,0.5,,0.5749816748270656,0.04040438961619159,10.0
9,2,ridge,0.005,,0.5825719528565345,0.007300893859498349,10.0
9,2,ridge,1.0,,0.5846730350656688,0.044939901216710675,10.0
9,2,ridge,0.002,,0.5896525599632151,0.006770012803628357,10.0
9,2,ridge,2.0,,0.5921199122142071,0.048165462243727176,10.0
9,2,ridge,0.001,,0.5925536697030275,0.006669308637327015,10.0
9,2,ridge,5.0,,0.5983212542836276,0.050835384365825985,10.0
9,2,ridge,10.0,,0.6009619991217734,0.05200650899996223,10.0
9,2,elastic_net,0.2,0.2,0.562191801956795,0.02947502323021306,9.2
9,2,elastic_net,0.1,0.2,0.5623950835359094,0.020277537077517675,8.4
9,2,elastic_net,0.2,0.5,0.5684621479177322,0.025297499047901285,8.2
9,2,elastic_net,0.5,0.5,0.5729028463025998,0.036712107423287045,9.0
9,2,elastic_net,0.5,0.8,0.5733150491229626,0.034846389049326854,8.6
9,2,elastic_net,0.5,0.2,0.5742083033032624,0.03881317687345987,9.6
9,2,elastic_net,0.5,1.0,0.5745669434114357,0.03367618864620302,8.6
9,2,elastic_net,0.05,0.2,0.5755258752190906,0.012543098664807167,7.0
9,2,elastic_net,0.2,0.8,0.5770749203288876,0.02114889559996147,7.0
9,2,elastic_net,0.1,0.5,0.5805050114886257,0.014783499927861087,6.0
9,2,elastic_net,1.0,1.0,0.5806259421741762,0.04067850608073489,8.8
9,2,elastic_net,1.0,0.8,0.5811477050835698,0.041386244709271644,9.2
9,2,elastic_net,1.0,0.5,0.5819098272353134,0.042527255675950136,9.6
9,2,elastic_net,0.2,1.0,0.5828096301747248,0.018542610058713535,6.0
9,2,elastic_net,1.0,0.2,0.5834648729004177,0.04394088103497509,9.6
9,2,elastic_net,2.0,1.0,0.5875628849758232,0.04518164987201911,9.6
9,2,elastic_net,2.0,0.8,0.5883066017972972,0.04574203878535851,9.6
9,2,elastic_net,2.0,0.5,0.5896082437872339,0.04663712276367066,9.6
9,2,elastic_net,2.0,0.2,0.5910604393528135,0.04756702838503192,9.6
9,2,elastic_net,5.0,1.0,0.595467261757692,0.049333901491251324,9.6
9,2,elastic_net,0.05,0.8,0.5960183321678773,0.006054622717328131,0.0
9,2,elastic_net,5.0,0.8,0.5960246018008717,0.049649089315686123,9.8
9,2,elastic_net,0.05,1.0,0.5961878205136311,0.00590701334686352,0.0
9,2,elastic_net,5.0,0.5,0.5968672627578852,0.05010439724190329,9.8
9,2,elastic_net,0.02,0.2,0.5970944293762523,0.005972735904875184,1.4
9,2,elastic_net,0.02,1.0,0.5971893310280622,0.005657173853277146,0.0
9,2,elastic_net,0.1,0.8,0.5973244576451051,0.00865272898342924,3.2
9,2,elastic_net,5.0,0.2,0.5977050285713513,0.05053592098452976,10.0
9,2,elastic_net,0.05,0.5,0.5987127059680516,0.005579372257535516,1.2
9,2,elastic_net,10.0,1.0,0.5993227347498686,0.051196795177578545,9.8
9,2,elastic_net,0.01,0.2,0.5994061347421277,0.005327314268883574,0.0
9,2,elastic_net,10.0,0.8,0.5996411339091973,0.051359061029045874,10.0
9,2,elastic_net,0.02,0.8,0.5998183771666796,0.005071020336423818,0.0
9,2,elastic_net,10.0,0.5,0.6001138954075196,0.05159172762081496,10.0
9,2,elastic_net,0.1,1.0,0.6004889825469918,0.0055635936840602645,1.2
9,2,elastic_net,10.0,0.2,0.6005795339052308,0.05181812947524889,10.0
9,2,elastic_net,0.02,0.5,0.6011663367987563,0.004927123530021306,0.0
9,2,elastic_net,0.01,0.5,0.6015899026844664,0.004756279159299216,0.0
9,2,elastic_net,0.005,0.2,0.6018037898851945,0.004864398830812829,0.0
9,2,elastic_net,0.01,1.0,0.605558965127597,0.006526324574715381,0.0
9,2,elastic_net,0.01,0.8,0.606984002214563,0.006728614005741725,0.0
9,2,elastic_net,0.005,1.0,0.6144972638822931,0.00477694737681156,0.0
9,2,elastic_net,0.001,1.0,0.6145150444746496,0.004769708542716373,0.0
9,2,elastic_net,0.002,1.0,0.6145150444746496,0.004769708542716373,0.0
9,2,elastic_net,0.005,0.5,0.6157274061688316,0.008394384424798737,0.0
9,2,elastic_net,0.002,0.2,0.618205019159922,0.008709122450621266,0.0
9,2,elastic_net,0.005,0.8,0.6238480809688145,0.008393025063657087,0.0
9,2,elastic_net,0.002,0.8,0.6288251820789769,0.0045212429713140795,0.0
9,2,elastic_net,0.001,0.8,0.6299164065366984,0.004437902411460962,0.0
9,2,elastic_net,0.002,0.5,0.6304439659243111,0.004398397751933973,0.0
9,2,elastic_net,0.001,0.5,0.6330142573297588,0.004198162169719284,0.0
9,2,elastic_net,0.001,0.2,0.6358555472984689,0.003978451913022584,0.0
9,2,lasso,0.5,,0.5745669434114357,0.03367618864620302,8.6
9,2,lasso,1.0,,0.5806259421741762,0.04067850608073489,8.8
9,2,lasso,0.2,,0.5828096301747248,0.018542610058713535,6.0
9,2,lasso,2.0,,0.5875628849758232,0.04518164987201911,9.6
9,2,lasso,5.0,,0.595467261757692,0.049333901491251324,9.6
9,2,lasso,0.05,,0.5961878205136311,0.00590701334686352,0.0
9,2,lasso,0.02,,0.5971893310280622,0.005657173853277146,0.0
9,2,lasso,10.0,,0.5993227347498686,0.051196795177578545,9.8
9,2,lasso,0.1,,0.6004889825469918,0.0055635936840602645,1.2
9,2,lasso,0.01,,0.605558965127597,0.006526324574715381,0.0
9,2,lasso,0.005,,0.6144972638822931,0.00477694737681156,0.0
9,2,lasso,0.001,,0.6145150444746496,0.004769708542716373,0.0
9,2,lasso,0.002,,0.6145150444746496,0.004769708542716373,0.0
9,3,ridge,0.1,,0.5603424109593382,0.03571897660457613,10.0
9,3,ridge,0.05,,0.5614746584844427,0.02663511918456271,10.0
9,3,ridge,0.2,,0.5640193366526576,0.04391704924855114,10.0
9,3,ridge,0.02,,0.5706950681841899,0.016013672303538673,10.0
9,3,ridge,0.5,,0.5725352864934588,0.05198393731898457,10.0
9,3,ridge,1.0,,0.5787508587781998,0.0557644253298061,10.0
9,3,ridge,0.01,,0.5801427881439367,0.01075906073615782,10.0
9,3,ridge,2.0,,0.5833443492082991,0.057979871424325695,10.0
9,3,ridge,5.0,,0.5869411294562046,0.0594703518189902,10.0
9,3,ridge,10.0,,0.5883126749431267,0.05999096384578937,10.0
9,3,ridge,0.005,,0.5884848593103928,0.00832438414740471,10.0
9,3,ridge,0.002,,0.5957941043444064,0.007576094837260161,10.0
9,3,ridge,0.001,,0.598820538753558,0.00754962791590727,10.0
9,3,elastic_net,0.2,0.2,0.5628464537643298,0.04005023529003472,8.4
9,3,elastic_net,0.1,0.2,0.5653231129669452,0.02843893185196016,8.0
9,3,elastic_net,0.2,0.5,0.5665529399823693,0.03247526511136969,7.2
9,3,elastic_net,0.2,1.0,0.5669396930345721,0.015143645275656717,5.4
9,3,elastic_net,0.2,0.8,0.5673827525889398,0.02140163342227905,6.0
9,3,elastic_net,0.5,0.5,0.5695405371525872,0.04777399618150701,8.2
9,3,elastic_net,0.5,0.8,0.5697177022611517,0.04506740237087356,7.6
9,3,elastic_net,0.1,0.5,0.5704365041208843,0.012489586836913598,5.8
9,3,elastic_net,0.5,1.0,0.5709270221370949,0.04341244514259412,7.2
9,3,elastic_net,0.5,0.2,0.5709979598478718,0.05043604509905404,8.8
9,3,elastic_net,0.05,0.2,0.5744842271570487,0.012943755979961079,6.6
9,3,elastic_net,1.0,1.0,0.5754784081066309,0.05162877120894792,7.8
9,3,elastic_net,1.0,0.8,0.5759445225009261,0.05258225790801889,7.8
9,3,elastic_net,1.0,0.5,0.5768851798794491,0.05373223931850152,8.6
9,3,elastic_net,1.0,0.2,0.578011115052299,0.054915790522437516,9.6
9,3,elastic_net,0.1,0.8,0.5785182217942111,0.006234087076961855,3.4
9,3,elastic_net,2.0,1.0,0.5816779700574445,0.05602501001626172,8.6
9,3,elastic_net,2.0,0.8,0.5819594407626146,0.056396486064664436,9.0
9,3,elastic_net,2.0,0.5,0.5823826245355642,0.057004107625738085,9.0
9,3,elastic_net,2.0,0.2,0.5830419879683163,0.05761115165395078,9.8
9,3,elastic_net,5.0,1.0,0.5863096224237205,0.05878920226587475,9.0
9,3,elastic_net,5.0,0.8,0.5864963705119324,0.05894466267325308,9.2
9,3,elastic_net,5.0,0.5,0.5866348490521646,0.0591537765156269,9.4
9,3,elastic_net,5.0,0.2,0.5867979882284208,0.05935827544848729,9.6
9,3,elastic_net,10.0,1.0,0.5880594234660234,0.05970177778594474,9.4
9,3,elastic_net,10.0,0.8,0.5881093391498016,0.05976805991477179,9.4
9,3,elastic_net,10.0,0.5,0.5881886586746994,0.05986184405832993,9.6
9,3,elastic_net,10.0,0.2,0.5882591952177333,0.05994324269436797,9.6
9,3,elastic_net,0.1,1.0,0.5896418736431033,0.008168882545487168,1.6
9,3,elastic_net,0.05,0.5,0.5930620154119639,0.008005430448794974,1.6
9,3,elastic_net,0.02,0.2,0.5970755535951418,0.007782069606681149,1.6
9,3,elastic_net,0.05,1.0,0.6025233003566373,0.007258838821322709,0.0
9,3,elastic_net,0.05,0.8,0.602562837006991,0.007068349655212476,0.0
9,3,elastic_net,0.01,0.2,0.6036886548238305,0.006441595377017721,0.0
9,3,elastic_net,0.02,0.8,0.6047545383899985,0.006129543425603922,0.0
9,3,elastic_net,0.02,0.5,0.6049678337278884,0.006205509295508099,0.0
9,3,elastic_net,0.005,0.2,0.6061681179774338,0.005909927051511728,0.0
9,3,elastic_net,0.02,1.0,0.607294156255553,0.006830652633947149,0.0
9,3,elastic_net,0.01,0.5,0.6136691021013602,0.00824300102354486,0.0
9,3,elastic_net,0.005,1.0,0.6166699399416979,0.0044709181072722605,0.0
9,3,elastic_net,0.001,1.0,0.6166748536097062,0.004477590257320398,0.0
9,3,elastic_net,0.002,1.0,0.6166748536218375,0.0044775855286431345,0.0
9,3,elastic_net,0.01,1.0,0.6167050708068842,0.004465027439016276,0.0
9,3,elastic_net,0.01,0.8,0.6203541644987632,0.004874572254134355,0.0
9,3,elastic_net,0.005,0.5,0.623349909859578,0.0052694793356749085,0.0
9,3,elastic_net,0.002,0.2,0.6263587256090573,0.005244710560742164,0.0
9,3,elastic_net,0.005,0.8,0.629945993166843,0.003881499313111883,0.0
9,3,elastic_net,0.002,0.8,0.6306156383053576,0.003853647103850847,0.0
9,3,elastic_net,0.001,0.8,0.6317045085119795,0.003799895615734065,0.0
9,3,elastic_net,0.002,0.5,0.6322345435062761,0.003770830807688598,0.0
9,3,elastic_net,0.001,0.5,0.6347848616380787,0.003647326124974692,0.0
9,3,elastic_net,0.001,0.2,0.637608405269523,0.00350485195249193,0.0
9,3,lasso,0.2,,0.5669396930345721,0.015143645275656717,5.4
9,3,lasso,0.5,,0.5709270221370949,0.04341244514259412,7.2
9,3,lasso,1.0,,0.5754784081066309,0.05162877120894792,7.8
9,3,lasso,2.0,,0.5816779700574445,0.05602501001626172,8.6
9,3,lasso,5.0,,0.5863096224237205,0.05878920226587475,9.0
9,3,lasso,10.0,,0.5880594234660234,0.05970177778594474,9.4
9,3,lasso,0.1,,0.5896418736431033,0.008168882545487168,1.6
9,3,lasso,0.05,,0.6025233003566373,0.007258838821322709,0.0
9,3,lasso,0.02,,0.607294156255553,0.006830652633947149,0.0
9,3,lasso,0.005,,0.6166699399416979,0.0044709181072722605,0.0
9,3,lasso,0.001,,0.6166748536097062,0.004477590257320398,0.0
9,3,lasso,0.002,,0.6166748536218375,0.0044775855286431345,0.0
9,3,lasso,0.01,,0.6167050708068842,0.004465027439016276,0.0
9,4,ridge,0.2,,0.5380999295327434,0.028713243526104663,10.0
9,4,ridge,0.1,,0.5388150659060242,0.022464058092473496,10.0
9,4,ridge,0.5,,0.5464261518642637,0.03746937547172515,10.0
9,4,ridge,0.05,,0.5471024710767931,0.01727154909251329,10.0
9,4,ridge,1.0,,0.5551372650287693,0.043083861608767704,10.0
9,4,ridge,2.0,,0.5627625633604559,0.047034029014938174,10.0
9,4,ridge,0.02,,0.5650030543246564,0.012296140966528332,10.0
9,4,ridge,5.0,,0.5694655095996275,0.04989768136098582,10.0
9,4,ridge,10.0,,0.572374329788554,0.05095693847709563,10.0
9,4,ridge,0.01,,0.5782962563142136,0.00999721195480383,10.0
9,4,ridge,0.005,,0.5882657412527101,0.008752680862868685,10.0
9,4,ridge,0.002,,0.596017698027611,0.008051845365295972,10.0
9,4,ridge,0.001,,0.5990036246005785,0.007844223002210316,10.0
9,4,elastic_net,0.2,0.2,0.5434739717339662,0.026365185361254113,9.2
9,4,elastic_net,0.5,0.2,0.5474250966557623,0.03681997397844511,9.6
9,4,elastic_net,0.5,0.5,0.5497222506711904,0.03586757090022534,9.2
9,4,elastic_net,0.5,0.8,0.5521662336380031,0.03442138850756318,9.0
9,4,elastic_net,0.1,0.2,0.5526901929470835,0.017999686940814958,9.0
9,4,elastic_net,0.5,1.0,0.554352331317349,0.03348922550734377,8.8
9,4,elastic_net,0.2,0.5,0.5544295307493241,0.023182827477431136,8.8
9,4,elastic_net,1.0,0.2,0.5547539633398199,0.04277523335778806,10.0
9,4,elastic_net,1.0,0.5,0.5550281304362696,0.042260433491449055,9.2
9,4,elastic_net,1.0,0.8,0.5556781144804072,0.04200978214326602,9.2
9,4,elastic_net,1.0,1.0,0.5564463814733769,0.042004783159962485,9.2
9,4,elastic_net,2.0,1.0,0.5613419555986736,0.04623508957173344,9.2
9,4,elastic_net,2.0,0.8,0.5614119724993711,0.046406311541503806,9.2
9,4,elastic_net,2.0,0.5,0.5616941478987162,0.04664390561434762,9.6
9,4,elastic_net,2.0,0.2,0.5621766337842962,0.046840121449352894,9.8
9,4,elastic_net,5.0,1.0,0.5682514499367481,0.04960756412085698,9.6
9,4,elastic_net,5.0,0.8,0.5684130899120509,0.049663383805291623,9.8
9,4,elastic_net,5.0,0.5,0.5687427477420199,0.04974776650248639,10.0
9,4,elastic_net,5.0,0.2,0.569082926864791,0.04982155804050074,10.0
9,4,elastic_net,0.2,0.8,0.5691148415908165,0.01875916113626454,7.4
9,4,elastic_net,10.0,1.0,0.571644406988364,0.05079087178109453,10.0
9,4,elastic_net,10.0,0.8,0.5717513551038292,0.05081816733454012,10.0
9,4,elastic_net,10.0,0.5,0.5719159928557092,0.05085874334396121,10.0
9,4,elastic_net,10.0,0.2,0.5720795368561491,0.050901139298807074,10.0
9,4,elastic_net,0.05,0.2,0.5753358167220654,0.010719695793417434,7.6
9,4,elastic_net,0.2,1.0,0.5760284993186968,0.01501491021088996,6.0
9,4,elastic_net,0.1,0.5,0.5777343793207272,0.011658412400200418,6.2
9,4,elastic_net,0.1,0.8,0.5911232464423948,0.007900963548475304,2.6
9,4,elastic_net,0.1,1.0,0.5957006410823682,0.008176066003249487,1.6
9,4,elastic_net,0.05,0.5,0.5974062542338612,0.008026775762845188,1.4
9,4,elastic_net,0.02,0.2,0.5995172026739757,0.00784271824893904,1.6
